"CO_ENTIDADE","NO_ENTIDADE","NO_MUNICIPIO","TP_DEPENDENCIA","TP_CATEGORIA_ESCOLA_PRIVADA","NO_BAIRRO","QT_FUNCIONARIOS","QT_PROF_MONITORES"
"26123630","ESCOLA MUNICIPAL MARECHAL RONDON","Recife","3","","TEJIPIO","1","0"
"26123649","ESCOLA MUNICIPAL PROFESSORA PRIMITIVA DE BARROS SILVA","Recife","3","","JARDIM SAO PAULO","1","0"
"26123673","ESCOLA MUNICIPAL SANTO ANTONIO DO CACOTE","Recife","3","","AREIAS","1","0"
"26123703","ESCOLA DE REFERENCIA EM ENSINO MEDIO ANIBAL FALCAO","Recife","2","","TEJIPIO","1","0"
"26123720","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO BARAO DO BONITO","Recife","2","","AREIAS","1","0"
"26123746","COLEGIO SER E CRESCER","Recife","4","1","AREIAS","1","0"
"26123754","CENTRO EDUC OLAVO BILAC","Recife","4","1","COQUEIRAL","1","0"
"26123770","ESCOLA HEROIS DA RESTAURACAO","Recife","2","","AREIAS","1","0"
"26123800","ESCOLA JOAO VERISSIMO","Recife","4","1","AREIAS","1","0"
"26123819","ESCOLA TECNICA ESTADUAL MARIANO TEIXEIRA","Recife","2","","AREIAS","1","0"
"26123843","ESCOLA MONT ALVERNE","Recife","4","","JARDIM SAO PAULO","",""
"26123851","ESCOLA MONTESSORIANA CIRCULO DA CRIANCA","Recife","4","1","AREIAS","1","0"
"26123924","ESCOLA RECREIO DA TIA MARTA","Recife","4","1","CURADO","1","0"
"26123932","ESCOLA SANTA SOFIA","Recife","4","","AREIAS","",""
"26123940","ESCOLA VERONICA LUCIA","Recife","4","","COQUEIRAL","",""
"26123959","ESCOLA VILA SESAMO","Recife","4","","","",""
"26124017","INSTITUTO NOSSA SENHORA DO CARMO","Recife","4","1","JARDIM SAO PAULO","1","0"
"26124033","INSTITUTO JOAO BATISTA","Recife","4","1","CACOTE","1","0"
"26124076","ESCOLA MUNICIPAL WALDEMAR VALENTE","Recife","3","","CURADO","1","0"
"26124092","ESCOLA MUNICIPAL ABILIO GOMES","Recife","3","","BOA VIAGEM","1","0"
"26124106","ACADEMIA CRISTA DE BOA VIAGEM","Recife","4","1","BOA VIAGEM","1","0"
"26124114","ESCOLA MUNICIPAL LAGOA ENCANTADA","Recife","3","","COHAB","1","0"
"26124165","CMEI BERNARD VAN DER LEER","Recife","3","","BRASILIA TEIMOSA","0","0"
"26124173","ESCOLA MUNICIPAL 14 BIS","Recife","3","","BOA VIAGEM","1","0"
"26124190","ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTOS DUMONT","Recife","2","","BOA VIAGEM","1","0"
"26124220","COLEGIO SANTA MARIA","Recife","4","1","BOA VIAGEM","1","0"
"26124297","COLEGIO DE APLICACAO DO CE DA UFPE","Recife","1","","CIDADE UNIVERSITARIA","1","0"
"26124378","EDUCANDARIO JARDIM PARAISO","Recife","4","1","COHAB","1","0"
"26124394","EDUCANDARIO MARCIA CRISTINA","Recife","4","1","PINA","1","0"
"26124408","EDUCANDARIO O PEQUENO PESQUISADOR","Recife","4","","IBURA","",""
"26124424","ESCOLA PROFESSOR MARCOS DE BARROS FREIRE","Recife","2","","COHAB","1","0"
"26124432","ESCOLA DE REFERENCIA EM ENSINO MEDIO APOLONIO SALES","Recife","2","","IBURA DE BAIXO","1","0"
"26124440","ESCOLA DE REFERENCIA EM ENSINO MEDIO ASSIS CHATEAUBRIAND","Recife","2","","BRASILIA TEIMOSA","1","0"
"26124467","ESCOLA MUNICIPAL BEATO EUGENIO MAZENOD","Recife","3","","IMBIRIBEIRA","1","0"
"26124475","ESCOLA BRIGADEIRO EDUARDO GOMES - RECIFE","Recife","2","","BOA VIAGEM","1","0"
"26124483","ESCOLA MUNICIPAL CAPELA SANTO ANTONIO","Recife","3","","IMBIRIBEIRA","1","0"
"26124513","ESCOLA MUNICIPAL CICERO FRANKLIN CORDEIRO","Recife","3","","COHAB","1","0"
"26124530","ESCOLA COMUNITARIA DANIEL VICTOR","Recife","4","","IMBIRIBEIRA","",""
"26124556","ESCOLA MUNICIPAL MARIA DE SAMPAIO LUCENA","Recife","3","","COHAB","1","0"
"26124572","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL DELMIRO GOUVEIA","Recife","2","","PINA","1","0"
"26124580","ESCOLA DE REFERENCIA EM ENSINO MEDIO ELEANOR ROOSEVELT","Recife","2","","IPSEP","1","0"
"26124599","ESCOLA ENEIDA RABELLO","Recife","2","","JORDAO ALTO","1","0"
"26124602","ESCOLA DE REFERENCIA EM ENSINO MEDIO ENGENHEIRO LAURO DINIZ","Recife","2","","IPSEP","1","0"
"26124610","ESCOLA MUNICIPAL FUTURO FELIZ","Recife","3","","IBURA","1","0"
"26124645","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JORNALISTA COSTA PORTO","Recife","2","","JORDAO BAIXO","1","0"
"26124653","ESCOLA DE REFERENCIA EM ENSINO MEDIO LAGOA ENCANTADA","Recife","2","","COHAB","1","0"
"26124661","ESCOLA MUNICIPAL PROFESSOR MANOEL TORRES","Recife","3","","IMBIRIBEIRA","1","0"
"26124670","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MARECHAL EURICO GASPAR DUTRA","Recife","2","","IBURA","0","0"
"26124688","ESCOLA MUNICIPAL MARIA ADELAIDE DE BARROS","Recife","3","","COHAB","1","0"
"26124696","ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA RITA DA SILVA LESSA","Recife","2","","JORDAO","1","0"
"26124700","ESCOLA MUNICIPAL MARGARIDA SERPA COSSART","Recife","3","","COHAB","1","0"
"26124777","ESCOLA OTHON BEZERRA DE MELO","Recife","2","","IPSEP","1","0"
"26124785","ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM SEBASTIAO LEME","Recife","2","","COHAB","1","0"
"26124807","ESCOLA PROFESSOR JOSE VICENTE BARBOSA","Recife","2","","IPSEP","1","0"
"26124815","ESCOLA MUNICIPAL PROFESSOR SIMOES BARBOSA","Recife","3","","IBURA","1","0"
"26124831","ESCOLA PADRE LEBRET","Recife","2","","IBURA","1","1"
"26124840","ESCOLA MUNICIPAL MENINO JESUS","Recife","3","","PINA","1","0"
"26124858","ESCOLA NOSSA SENHORA DA CONCEICAO","Recife","2","","PINA","1","1"
"26124874","ESCOLA MISSIONARIO SAO BENTO","Recife","2","","COHAB","1","0"
"26124904","ESCOLA VILA DOS MILAGRES","Recife","2","","IBURA - VILA DOS MILAGRES","1","0"
"26124912","ESCOLA ROBERTO SILVEIRA","Recife","2","","JORDAO BAIXO","1","0"
"26124920","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SAO FRANCISCO DE ASSIS","Recife","2","","IMBIRIBEIRA","1","1"
"26124939","ESCOLA SARGENTO CAMARGO","Recife","2","","BOA VIAGEM","1","0"
"26124955","ESCOLA MUNICIPAL ESCRITOR JOSUE DE CASTRO","Recife","3","","BRASILIA TEIMOSA","0","0"
"26124963","ESCOLA CAMINHANDO PARA O SABER","Recife","4","","","",""
"26124998","ESCOLA DO PINOQUIO","Recife","4","","COHAB","",""
"26125005","ESCOLA ESPACO ENCANTADO","Recife","4","","JORDAO","",""
"26125013","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO GERCINO DE PONTES","Recife","2","","IMBIRIBEIRA","1","0"
"26125048","ESCOLA TECNICA ESTADUAL JOAO BEZERRA","Recife","2","","BRASILIA TEIMOSA","1","0"
"26125056","ESCOLA MUNDO","Recife","4","1","IMBIRIBEIRA","1","0"
"26125072","ESCOLA LANDELINO ROCHA","Recife","2","","PINA","1","0"
"26125080","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL LUIS DE CAMOES","Recife","2","","BRASILIA TEIMOSA","1","0"
"26125099","ESCOLA LUZ E SABER","Recife","4","1","BOA VIAGEM","1","0"
"26125137","COLEGIO MARIA EMILIA","Recife","4","1","IPSEP","1","0"
"26125218","ESCOLA PAULO FREIRE","Recife","4","1","JORDAO","1","0"
"26125234","ESCOLA PINHEIROS","Recife","4","1","IMBIRIBEIRA","1","1"
"26125242","ESCOLA PRIMEIRO PASSO","Recife","4","1","BOA VIAGEM","1","0"
"26125250","ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR FERNANDO MOTA","Recife","2","","BOA VIAGEM","1","0"
"26125277","ESCOLA UNIVERSO INFANTIL","Recife","4","1","COHAB","1","0"
"26125293","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL SENADOR ANTONIO FARIAS","Recife","2","","COHAB","1","0"
"26125358","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MONTE VERDE","Recife","2","","COHAB","1","0"
"26125404","COLEGIO AVANCE","Recife","4","1","IPSEP","1","1"
"26125447","INSTITUTO IVONE VANDERLEY","Recife","4","1","BRASILIA TEIMOSA","1","0"
"26125471","INSTITUTO SANTA MADALENA","Recife","4","","COHAB","",""
"26125480","ESCOLA MUNICIPAL JARDIM MAURICEIA","Recife","3","","IMBIRIBEIRA","1","0"
"26125510","ESCOLA MUNICIPAL OSWALDO LIMA FILHO","Recife","3","","PINA","0","1"
"26125528","ESCOLA MUNICIPAL PAIS E FILHOS","Recife","3","","IMBIRIBEIRA","1","0"
"26125544","ESCOLA MUNICIPAL POETA PAULO BANDEIRA DA CRUZ","Recife","3","","COHAB","1","0"
"26125552","ESCOLA MUNICIPAL PROFESSOR ADAUTO PONTES","Recife","3","","JORDAO","1","0"
"26125560","ESCOLA MUNICIPAL PROF JOSE LOURENCO DE LIMA","Recife","3","","IBURA","1","0"
"26125579","ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS","Recife","3","","BOA VIAGEM","1","0"
"26125587","UPI - UNIDADE PEDAGOGICA INFANTIL LTDA","Recife","4","","BOA VIAGEM","",""
"26125595","CENTRO DE CULTURA INFANTIL REINO MAGICO","Recife","4","1","TAMARINEIRA","1","0"
"26125617","COLEGIO DA SAGRADA FAMILIA DE CASA FORTE","Recife","4","","CASA FORTE","",""
"26125625","COLEGIO ELO","Recife","4","1","BOA VIAGEM","1","1"
"26125641","ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE VILELA","Recife","2","","CASA FORTE","1","1"
"26125650","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO LIONS DE PARNAMIRIM","Recife","2","","DOIS IRMAOS","1","0"
"26125668","COLEGIO MOTIVO","Recife","4","1","CASA FORTE","1","0"
"26125692","ESCOLA MUNICIPAL SOCIOLOGO GILBERTO FREYRE","Recife","3","","DOIS IRMAOS","1","0"
"26125706","ESCOLA MUNICIPAL MUNDO ESPERANCA","Recife","3","","SITIO DOS PINTOS","1","0"
"26125757","ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR CANDIDO DUARTE","Recife","2","","DOIS IRMAOS","1","0"
"26125765","CENTRO ESCOLAR CAROCHINHA","Recife","4","1","POCO","1","0"
"26125781","ESCOLA DE REFERENCIA EM ENSINO MEDIO SILVA JARDIM","Recife","2","","MONTEIRO","1","1"
"26125790","CENTRO EDUCACIONAL PARNAMIRIM","Recife","4","","PARNAMIRIM","",""
"26125811","ESCOLA MUNICIPAL VIRGEM PODEROSA","Recife","3","","PARNAMIRIM","1","0"
"26125820","INSTITUTO SANTA CRUZ","Recife","4","1","CASA FORTE","1","0"
"26125854","ESCOLA MUNICIPAL ALTO JARDIM PROGRESSO","Recife","3","","NOVA DESCOBERTA","1","0"
"26125870","EDUCANDARIO ADRIANA CARVALHO","Recife","4","1","ALTO JOSE DO PINHO","1","0"
"26125900","EDUCANDARIO NOSSA SENHORA DA PIEDADE","Recife","4","1","BREJO DA GUABIRABA","1","0"
"26125927","EDUCANDARIO SAO DOMINGOS","Recife","4","1","ALTO JOSE BONIFACIO","1","0"
"26125943","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MONSENHOR MANOEL MARQUES","Recife","2","","MANGABEIRA","1","0"
"26125978","ESCOLA DE REFERENCIA EM ENSINO MEDIO ALVARO LINS","Recife","2","","NOVA DESCOBERTA","1","0"
"26125986","ESCOLA ANA MALTA DA COSTA AZEVEDO","Recife","2","","BOMBA DO HEMETERIO","1","0"
"26125994","ESCOLA MUNICIPAL ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA","Recife","3","","CORREGO DO JENIPAPO","1","0"
"26126010","ESCOLA CAIO PEREIRA","Recife","2","","ALTO JOSE BONIFACIO","1","0"
"26126044","ESCOLA DE REFERENCIA EM ENSINO MEDIO CLOTILDE DE OLIVEIRA","Recife","2","","CASA AMARELA","1","1"
"26126052","ESCOLA CORONEL OTHON","Recife","2","","MACAXEIRA","1","0"
"26126060","ESCOLA ASSEMBLEIA DE DEUS","Recife","4","1","CASA AMARELA","1","0"
"26126079","ESCOLA DE REFERENCIA EM ENSINO MEDIO AGEU MAGALHAES","Recife","2","","TAMARINEIRA","1","0"
"26126087","ESCOLA MUNICIPAL OCTAVIO DE MEIRA LINS","Recife","3","","VASCO DA GAMA","1","0"
"26126109","ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE MACHADO","Recife","2","","CASA AMARELA","1","0"
"26126117","ESCOLA MUNICIPAL PROFESSORA ALMERINDA UMBELINO DE BARROS","Recife","3","","VASCO DA GAMA","1","0"
"26126125","ESCOLA TECNICA ESTADUAL DOM BOSCO - RECIFE","Recife","2","","CASA AMARELA","1","1"
"26126133","ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM VITAL","Recife","2","","CASA AMARELA","1","0"
"26126141","ESCOLA DONA MARIA TERESA CORREA","Recife","2","","ALTO JOSE DO PINHO","1","0"
"26126150","ESCOLA ERUNDINA NEGREIROS DE ARAUJO","Recife","2","","CORREGO DO JENIPAPO","1","0"
"26126192","ESCOLA GABRIELA MISTRAL","Recife","2","","AGUA FRIA","1","0"
"26126206","ESCOLA GILBERTO FREYRE","Recife","2","","VASCO DA GAMA","0","0"
"26126214","ESCOLA GOV CARLOS DE LIMA CAVALCANTI","Recife","2","","CASA AMARELA","1","0"
"26126230","ESCOLA IRMA MAGNA","Recife","2","","CASA AMARELA","1","0"
"26126281","ESCOLA MUNICIPAL MARGARIDA DE SIQUEIRA PESSOA","Recife","3","","ALTO JOSE BONIFACIO","1","0"
"26126290","ESCOLA MARIA AMALIA","Recife","2","","MACAXEIRA","1","1"
"26126311","ESCOLA MATIAS DE ALBUQUERQUE","Recife","2","","CASA AMARELA","1","0"
"26126362","ESCOLA MUNICIPAL CORREGO DA BICA","Recife","3","","PASSARINHO","1","0"
"26126370","ESCOLA MUNICIPAL ALTO DA GUABIRABA","Recife","3","","BREJO DA GUABIRABA","1","0"
"26126389","ESCOLA MUNICIPAL DOUTOR CAETE","Recife","3","","NOVA DESCOBERTA","1","0"
"26126419","ESCOLA MUNICIPAL PRESBITERO JOSE BEZERRA","Recife","3","","MACAXEIRA","1","0"
"26126427","ESCOLA MUNICIPAL PASTOR PAULO LEIVAS MACALAO","Recife","3","","LINHA DO TIRO","1","0"
"26126435","ESCOLA NOSSA SENHORA DAS DORES","Recife","4","1","ALTO JOSE DO PINHO","1","0"
"26126443","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO NOSSA SENHORA DE FATIMA","Recife","2","","GUABIRABA","1","0"
"26126451","ESCOLA O MUNDO DO ABC","Recife","4","1","CORREGO DO JENIPAPO","1","0"
"26126460","ESCOLA PARTICULAR NOSSA SENHORA DA CONCEICAO","Recife","4","1","CORREGO DO JENIPAPO","1","0"
"26126486","ESCOLA PERALTA","Recife","4","1","CASA AMARELA","1","0"
"26126494","ESCOLA MUNICIPAL POETA JOAQUIM CARDOSO","Recife","3","","NOVA DESCOBERTA","1","0"
"26126508","COLEGIO TRES MARIAS 1º E 2º GRAU","Recife","4","","BREJO DA GUABIRABA","",""
"26126516","ESCOLA MUNICIPAL PROFESSOR ADERBAL GALVAO","Recife","3","","VASCO DA GAMA","1","0"
"26126524","ESCOLA MUNICIPAL PROFESSOR NILO PEREIRA","Recife","3","","CASA AMARELA","1","0"
"26126559","ESCOLA COMANDANTE LUIZ GOMES","Recife","2","","NOVA DESCOBERTA","1","0"
"26126575","ESCOLA PADRE JOAO BARBOSA","Recife","2","","MORRO DA CONCEICAO","1","1"
"26126583","ESCOLA MUNICIPAL SANTA MARIA GORETTI","Recife","3","","VASCO DA GAMA","1","0"
"26126605","ESCOLA TOME GIBSON","Recife","2","","GUABIRABA","1","0"
"26126613","ESCOLA DE REFERENCIA EM ENSINO MEDIO ROSA DE MAGALHAES MELO","Recife","2","","BEBERIBE","1","0"
"26126621","ESCOLA DE REFERENCIA EM ENSINO MEDIO ROTARY DE NOVA DESCOBERTA","Recife","2","","NOVA DESCOBERTA","1","0"
"26126630","ESCOLA MUNICIPAL SAO CRISTOVAO","Recife","3","","BREJO DA GUABIRABA","1","0"
"26126672","ESCOLA MUNICIPAL MAURICIO DE NASSAU","Recife","3","","ALTO DO MANDU","1","0"
"26126680","ESCOLA MUNICIPAL CORREGO DA AREIA","Recife","3","","NOVA DESCOBERTA","1","0"
"26126702","ESCOLA DA ANINHA","Recife","4","","BREJO DA GUABIRABA","",""
"26126753","ESCOLA MARIA LUIZA","Recife","4","1","NOVA DESCOBERTA","1","0"
"26126770","ESCOLA MUNICIPAL JOSEFINA MARINHO","Recife","3","","ALTO JOSE DO PINHO","1","0"
"26126788","ESCOLA MUNICIPAL PROFESSOR MAURO MOTA","Recife","3","","NOVA DESCOBERTA","1","0"
"26126818","ESCOLA MUNICIPAL DOM JOSE LAMARTINE SOARES","Recife","3","","VASCO DA GAMA","1","0"
"26126826","ESCOLA MUNICIPAL MANOEL ANTONIO DE FREITAS","Recife","3","","ALTO SANTA TEREZINHA","0","0"
"26126869","ESCOLA MUNICIPAL BOA ESPERANCA","Recife","3","","VASCO DA GAMA","1","0"
"26126893","INSTITUTO ANA KASSIA","Recife","4","1","CASA AMARELA","1","0"
"26126966","ESCOLA MUNICIPAL PEDRINHO","Recife","3","","NOVA DESCOBERTA","1","0"
"26127008","ESCOLA MUNICIPAL CREUSA DE FREITAS CAVALCANTI","Recife","3","","TORROES","1","0"
"26127016","ESCOLA MUNICIPAL CASARAO DO BARBALHO","Recife","3","","IPUTINGA","1","0"
"26127024","ESCOLA MUNICIPAL CELIA ARRAES","Recife","3","","VARZEA","1","1"
"26127083","ESCOLA MUNICIPAL DOS TORROES","Recife","3","","TORROES","1","0"
"26127091","COLEGIO DOURADO","Recife","4","1","BOA VIAGEM","1","0"
"26127105","COLEGIO GERACAO ATIVA","Recife","4","1","CORDEIRO","1","1"
"26127148","COLEGIO SANCARLUS","Recife","4","","CORDEIRO","",""
"26127202","EDUCANDARIO BRANCA DE NEVE","Recife","4","","CORDEIRO","",""
"26127237","ESCOLA REALISMO","Recife","4","1","IPUTINGA","0","0"
"26127253","ESCOLA NOVA AMIZADE","Recife","4","","ENGENHO DO MEIO","",""
"26127261","ESCOLA BATISTA DO BONGI","Recife","4","","TORROES","",""
"26127270","ESCOLA CARLOS ALBERTO GONCALVES DE ALMEIDA","Recife","2","","PRADO","",""
"26127300","ESCOLA DE REFERENCIA EM ENSINO MEDIO DIARIO DE PERNAMBUCO","Recife","2","","ENGENHO DO MEIO","1","0"
"26127334","ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA TRAJANO CHACON","Recife","2","","CORDEIRO","1","0"
"26127369","ESCOLA MUNICIPAL ARRAIAL NOVO DO BOM JESUS","Recife","3","","TORROES","1","0"
"26127377","ESCOLA MUNICIPAL ENGENHO DO MEIO","Recife","3","","ENGENHO DO MEIO","1","0"
"26127415","ESCOLA DE REFERENCIA EM ENSINO MEDIO OLINTO VICTOR","Recife","2","","VARZEA","1","1"
"26127423","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PINTOR LAURO VILLARES","Recife","2","","TORROES","1","0"
"26127431","ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR LEAL DE BARROS","Recife","2","","ENGENHO DO MEIO","1","0"
"26127458","ESCOLA MUNICIPAL PAPA JOAO XXIII","Recife","3","","ENGENHO DO MEIO","1","0"
"26127474","ESCOLA PADRE DEHON","Recife","2","","IPUTINGA","1","0"
"26127512","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SENADOR NOVAES FILHO","Recife","2","","VARZEA","1","0"
"26127520","ESCOLA MUNICIPAL DIVINO ESPIRITO SANTO","Recife","3","","VARZEA","1","0"
"26127539","ESCOLA PROFESSORA FONTAINHA DE ABREU","Recife","2","","CORDEIRO","1","0"
"26127547","ESCOLA MUNICIPAL DOUTOR SAMUEL GONCALVES","Recife","3","","PRADO","1","0"
"26127563","IFPE - CAMPUS RECIFE","Recife","1","","CURADO","1","1"
"26127571","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO BARROS CARVALHO","Recife","2","","CORDEIRO","1","0"
"26127580","COLEGIO CONHECER","Recife","4","1","VARZEA","1","0"
"26127636","ESCOLA EDUCADOR PAULO FREIRE","Recife","2","","SAN MARTIN","1","0"
"26127644","ESCOLA MUNICIPAL DOUTOR EBENEZER GUEIROS","Recife","3","","IPUTINGA","1","0"
"26127679","ESCOLA INTERAGIR","Recife","4","1","CIDADE UNIVERSITARIA","1","0"
"26127695","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JOAQUIM XAVIER DE BRITO","Recife","2","","IPUTINGA","1","0"
"26127741","ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA HELENA PUGO","Recife","2","","SAN MARTIN","1","0"
"26127750","COLEGIO DULCE DE SOUZA LEAO LTDA","Recife","4","1","ZUMBI","1","0"
"26127784","ESCOLA MUNICIPAL JOAO PESSOA GUERRA","Recife","3","","VARZEA","1","0"
"26127792","ESCOLA MUNICIPAL SAO DOMINGOS","Recife","3","","IPUTINGA","1","0"
"26127830","EXTERNATO SANTA TEREZINHA","Recife","4","","IPUTINGA","",""
"26127857","ESCOLA FERNANDES VIEIRA","Recife","2","","IPUTINGA","1","0"
"26127865","ESCOLA PROFESSOR CANDIDO DUARTE","Recife","2","","VARZEA","1","0"
"26127873","ESCOLA MUNICIPAL HENFIL","Recife","3","","VARZEA","0","0"
"26127890","INSTITUTO HELENA LUBIENSKA","Recife","4","1","ZUMBI","1","1"
"26127903","INSTITUTO EDUCACIONAL PEDRO HERMINIO","Recife","4","1","CORDEIRO","1","0"
"26127911","INSTITUTO CINDERELA","Recife","4","1","SAN MARTIN","1","0"
"26127938","INSTITUTO EDUCACIONAL ALEXANDRE BARROS","Recife","4","1","CORDEIRO","1","0"
"26127970","INSTITUTO SAO JOAO BATISTA","Recife","4","1","SAN MARTIN","1","0"
"26128020","COLEGIO HORIZONTE","Recife","4","","AGUA FRIA","",""
"26128039","COLEGIO SAO JORGE","Recife","4","1","CAMPINA DO BARRETO","","0"
"26128047","EDUCANDARIO LEDA MELLO","Recife","4","1","DOIS UNIDOS","1","0"
"26128055","EDUCANDARIO NOSSA SENHORA DA CONCEICAO","Recife","4","1","AGUA FRIA","1","0"
"26128063","CENTRO EDUCACIONAL ANA NERY","Recife","4","1","ARRUDA","1","0"
"26128101","ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEBERIBE","Recife","2","","BEBERIBE","1","0"
"26128110","ESCOLA MUNICIPAL ALDA ROMEU","Recife","3","","AGUA FRIA","1","0"
"26128160","ESCOLA DOUTOR FABIO CORREA","Recife","2","","BEBERIBE","1","0"
"26128179","ESCOLA DOUTOR FRANCISCO PESSOA DE QUEIROZ","Recife","2","","DOIS UNIDOS","1","0"
"26128187","ESCOLA EDUCACIONAL CECILIA MEIRELLES","Recife","4","1","LINHA DO TIRO","1","0"
"26128195","ESCOLA DE REFERENCIA EM ENSINO MEDIO JARBAS PERNAMBUCANO","Recife","2","","CAJUEIRO","1","1"
"26128233","ESCOLA MUNICIPAL DA MANGABEIRA","Recife","3","","MANGABEIRA","1","0"
"26128250","ESCOLA MONSENHOR VIANA LTDA","Recife","4","1","DOIS UNIDOS","1","0"
"26128268","ESCOLA MUNICIPAL LUIZ LUA GONZAGA","Recife","3","","BOMBA DO HEMETERIO","1","0"
"26128314","ESCOLA MUNICIPAL NOVA AURORA","Recife","3","","AGUA FRIA","1","0"
"26128322","ESCOLA MUNICIPAL NOVO HORIZONTE","Recife","3","","AGUA FRIA","1","1"
"26128357","ESCOLA NOSSO PARAISO","Recife","4","","AGUA FRIA","",""
"26128390","ESCOLA MUNICIPAL PAULO VI","Recife","3","","LINHA DO TIRO","1","0"
"26128403","ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES","Recife","2","","LINHA DO TIRO","1","0"
"26128420","ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO CELSO","Recife","2","","BEBERIBE","1","0"
"26128454","ESCOLA PROFESSOR JOSE DOS ANJOS","Recife","2","","DOIS UNIDOS","1","0"
"26128462","ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSOR PEDRO AUGUSTO CARNEIRO LEAO","Recife","2","","FUNDAO","1","0"
"26128497","ESCOLA TECNICA ESTADUAL PROFESSOR ALFREDO FREYRE","Recife","2","","AGUA FRIA","1","0"
"26128527","ESCOLA ROTARY DO ALTO DO PASCOAL","Recife","2","","AGUA FRIA","1","0"
"26128560","ESCOLA SAO FRANCISCO DE ASSIS - RN","Recife","2","","ARRUDA","1","0"
"26128586","ESCOLA SAO JUDAS TADEU","Recife","2","","CAMPINA DO BARRETO","1","0"
"26128594","ESCOLA SAO MIGUEL","Recife","2","","MONTEIRO","1","0"
"26128616","ESCOLA TOM E JERRY","Recife","4","1","FUNDAO","1","0"
"26128624","ESCOLA VITOR MEIRELES","Recife","4","1","AGUA FRIA","1","0"
"26128640","ESCOLA MUNICIPAL ANTONIO HERACLIO DO REGO","Recife","3","","AGUA FRIA","1","0"
"26128659","ESCOLA MUNICIPAL ANTONIO LUIZ","Recife","3","","AGUA FRIA","1","0"
"26128705","ESCOLA MUNICIPAL MONSENHOR VIANA","Recife","3","","BEBERIBE","1","0"
"26128721","ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MARDONIO DE ANDRADE LIMA COELHO","Recife","2","","BOMBA DO HEMETERIO","1","1"
"26128748","ESCOLA MUNICIPAL SAO JOAO BATISTA","Recife","3","","LINHA DO TIRO","1","0"
"26128764","ESCOLA MUNICIPAL ANA MAURICIA WANDERLEY","Recife","3","","AGUA FRIA","1","0"
"26128772","ESCOLA MUNICIPAL ANTONIO TIBURCIO","Recife","3","","ALTO SANTA TEREZINHA","1","0"
"26128780","ESCOLA MUNICIPAL COMPOSITOR LEVINO FERREIRA","Recife","3","","ALTO JOSE BONIFACIO","1","0"
"26128810","INSTITUTO AUGUSTO CONTE","Recife","4","","ARRUDA","",""
"26128829","90 GRAUS COLEGIO E CURSO","Recife","4","1","PORTO DA MADEIRA","1","1"
"26128837","INSTITUTO NOSSA SENHORA DE LOURDES","Recife","4","1","CAJUEIRO","1","0"
"26128845","INVEST ENSINO FUNDAMENTAL","Recife","4","1","PORTO DA MADEIRA","1","0"
"26128853","COLEGIO ADVENTISTA DO ARRUDA","Recife","4","1","ARRUDA","1","1"
"26128870","INSTITUTO JESUS DE NAZARE","Recife","4","1","PASSARINHO","1","0"
"26128888","ESCOLA MUNICIPAL DEUS E AMOR","Recife","3","","AGUA FRIA","1","0"
"26128926","ESCOLA MUNICIPAL ANITA PAES BARRETO","Recife","3","","FUNDAO","1","0"
